student_id,age,country_region,device_type,education_background,course_level,course_category,course_start_date,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score
700213,21,Asia,Laptop,WorkingPro,Beginner,Data,2024-12-27,52,21,30.2,30,5,5,0,72.7,1,1,85.4
700214,34,Asia,Laptop,WorkingPro,Intermediate,Data,2024-04-02,14,14,24.5,23,7,5,1,58,0.753,0,71.9
700215,24,Oceania,Mobile,Undergrad,Intermediate,Programming,2024-05-01,18,6,19.8,17,3,4,1,96.3,0.775,1,92.7
700216,23,Africa,Laptop,Graduate,Intermediate,Data,2024-07-03,27,10,6.9,26,4,4,0,56.7,0.871,0,70
700217,25,Americas,Mobile,Undergrad,Intermediate,Business,2024-01-28,4,18,22.9,17,8,1,2,62.2,1,0,56.6
700218,29,Oceania,Laptop,Undergrad,Advanced,Design,2024-05-11,19,15,28.7,29,5,2,1,57.1,0.882,0,69.1
700219,24,Asia,Laptop,WorkingPro,Beginner,Data,2024-04-16,16,24,,30,9,5,0,70.6,0.576,0,84.8
700220,23,Asia,Laptop,Undergrad,Beginner,Data,2024-07-16,29,18,35,17,5,2,1,39.6,0.936,0,60.7
700221,29,Asia,Tablet,Graduate,Beginner,Data,2024-03-21,12,18,21,36,4,2,1,85.4,0.806,1,94.8
700222,20,Europe,Mobile,HighSchool,Beginner,Marketing,2024-04-15,16,12,20.9,3,4,5,1,77.3,0.651,0,86.8
700223,24,Asia,Mobile,WorkingPro,Advanced,Programming,2024-08-28,35,19,23.5,25,10,8,2,61.5,0.751,0,84.4
700224,20,Americas,Mobile,Undergrad,Advanced,Programming,2024-09-06,36,14,10.6,22,7,1,1,61.1,0.786,0,66.1
700225,29,Americas,Mobile,WorkingPro,Intermediate,Data,2024-08-14,33,32,17.3,50,7,2,4,50.2,0.95,0,51.6
700226,22,Americas,Mobile,Undergrad,Beginner,Data,2024-08-24,34,15,,32,7,5,2,64,0.807,0,70.5
700227,19,Europe,Mobile,Undergrad,Beginner,Programming,2024-03-18,12,39,50.6,39,9,4,1,75.2,1,0,84.1
700228,25,Asia,Mobile,Undergrad,Beginner,Business,2024-07-17,29,17,8.9,2,3,4,0,43.7,0.764,0,49.3
700229,19,Asia,Laptop,WorkingPro,Intermediate,Programming,2024-04-05,14,7,18.2,7,9,4,5,62.3,0.74,0,65.2
700230,26,Asia,Laptop,WorkingPro,Intermediate,Programming,2024-02-07,6,34,14.7,57,8,5,1,79.8,1,1,95.3
700231,22,Asia,Mobile,Graduate,Beginner,Marketing,2024-12-11,50,21,6.8,21,8,5,0,69.7,0.758,0,59.3
700232,28,Asia,Mobile,HighSchool,Beginner,Business,2024-07-02,27,20,12.9,27,10,0,2,65.4,0.876,0,80.3
700233,28,Asia,Tablet,HighSchool,Beginner,Business,2024-11-12,46,21,15.6,46,6,6,5,60,0.991,0,81.3
700234,28,Americas,Tablet,HighSchool,Advanced,Marketing,2024-11-23,47,9,12.2,8,12,8,4,73.2,1,1,92.2
700235,16,Europe,Laptop,Graduate,Beginner,Data,2024-11-05,45,19,19.3,6,6,3,2,63.3,0.803,0,55.1
700236,39,Asia,Laptop,Undergrad,Beginner,Data,2024-03-02,9,8,5.1,14,4,4,3,52.5,0.906,0,62.4
700237,16,Africa,Mobile,WorkingPro,Beginner,Programming,2024-04-10,15,33,20.5,56,10,4,3,71.9,0.812,0,73.6
700238,25,Asia,Mobile,HighSchool,Intermediate,Programming,2024-06-12,24,11,20.3,10,10,4,1,72.7,0.517,0,55.6
700239,31,Americas,Tablet,Undergrad,Beginner,Design,2024-06-23,25,26,9.3,49,10,2,0,77.1,0.843,1,64.6
700240,25,Americas,Mobile,Undergrad,Intermediate,Business,2024-04-01,14,25,21.8,45,5,6,2,73.4,0.941,1,88.1
700241,24,Asia,Mobile,Undergrad,Intermediate,Data,2024-08-20,34,25,26,42,3,3,5,54.6,0.742,0,76.7
700242,26,Asia,Mobile,WorkingPro,Beginner,Data,2024-08-02,31,25,17.9,29,6,6,1,75,0.986,0,86.7
700243,27,Asia,Tablet,Undergrad,Intermediate,Programming,2024-12-15,50,16,9.3,13,8,3,1,58.9,0.672,0,65.4
700244,31,Asia,Laptop,Undergrad,Intermediate,Design,2024-03-09,10,14,4.3,33,5,3,1,79.2,0.912,0,78.6
700245,27,Asia,Mobile,Undergrad,Beginner,Programming,2024-07-17,29,10,6.9,10,7,3,4,82.8,0.731,1,86.3
700246,29,Africa,Mobile,Undergrad,Beginner,Data,2024-08-22,34,18,20.3,21,6,7,1,76.1,0.858,0,77.9
700247,21,Europe,Tablet,HighSchool,Beginner,Business,2024-05-30,22,12,6.3,12,4,6,1,61.9,0.849,0,75.2
700248,25,Asia,Mobile,Undergrad,Intermediate,Data,2024-07-20,29,28,48.5,51,6,3,4,65.5,0.765,1,90.6
700249,25,Americas,Laptop,Undergrad,Intermediate,Business,2024-07-22,30,35,35.7,71,9,9,1,75.1,1,1,100
700250,17,Asia,Laptop,Undergrad,Intermediate,Programming,2024-11-29,48,10,12.6,22,4,4,2,64,0.715,0,65.1
700251,28,Europe,Mobile,Undergrad,Beginner,Data,2024-04-10,15,24,17.2,26,6,5,3,69.8,0.786,0,76.6
700252,35,Asia,Laptop,WorkingPro,Beginner,Data,2024-03-22,12,15,21.9,32,6,4,4,65.7,0.823,0,72.9
700253,21,Africa,Mobile,Undergrad,Advanced,Marketing,2024-03-24,12,22,10.6,15,8,1,2,60.9,0.868,0,60.1
700254,24,Americas,Laptop,Undergrad,Advanced,Design,2024-08-07,32,23,24.7,35,8,4,1,88.9,1,0,89.6
700255,19,Europe,Mobile,Undergrad,Intermediate,Programming,2024-06-30,26,29,13.3,52,13,3,0,55.6,0.798,0,49.2
700256,24,Europe,Mobile,Undergrad,Intermediate,Business,2024-04-24,17,12,21.8,18,7,5,3,60.6,0.903,0,63.8
700257,23,Americas,Mobile,Undergrad,Intermediate,Design,2024-05-03,18,19,,26,12,5,3,63.1,0.809,0,68
700258,32,Europe,Laptop,WorkingPro,Intermediate,Data,2024-09-02,36,43,18.9,68,6,3,2,61.9,0.652,0,73.3
700259,23,Americas,Laptop,Graduate,Intermediate,Data,2024-06-09,23,12,7.7,10,8,4,1,48.4,1,0,69.2
700260,18,Europe,Mobile,Undergrad,Advanced,Marketing,2024-04-13,15,11,15,14,6,0,0,63.7,0.889,0,58.9
700261,21,Oceania,Mobile,WorkingPro,Intermediate,Marketing,2024-04-17,16,24,37.5,51,4,5,3,48.9,0.884,1,87.9
700262,28,Europe,Tablet,WorkingPro,Beginner,Design,2024-09-12,37,19,22,23,12,5,3,78.7,0.79,1,90.6
700263,29,Americas,Mobile,Undergrad,Intermediate,Programming,2024-03-04,10,17,10.2,25,6,2,0,77.2,0.794,0,67.1
700264,16,Europe,Laptop,WorkingPro,Beginner,Programming,2024-07-28,30,20,67.1,32,3,6,2,57,0.825,1,93.8
700265,19,Europe,Mobile,Undergrad,Advanced,Data,2024-10-05,40,30,7.9,35,15,1,1,69.1,0.96,0,57.2
700266,17,Asia,Laptop,Undergrad,Advanced,Marketing,2024-05-14,20,33,43.8,54,5,7,0,72.6,0.502,0,60.5
700267,43,Americas,Tablet,Undergrad,Intermediate,Design,2024-07-16,29,36,29,38,4,2,1,38.5,0.97,0,67.9
700268,16,Asia,Tablet,WorkingPro,Advanced,Business,2024-05-12,19,9,18.3,13,9,3,1,61.1,0.726,0,54.5
700269,27,Americas,Mobile,Graduate,Intermediate,Data,2024-01-31,5,25,24.4,43,8,3,0,51.3,0.918,0,65.1
700270,25,Asia,Laptop,HighSchool,Beginner,Marketing,2024-03-03,9,17,6.3,27,15,2,2,67.2,0.954,0,63
700271,27,Americas,Mobile,HighSchool,Intermediate,Data,2024-04-17,16,13,8.1,2,6,5,1,56.4,0.682,0,65.4
700272,16,Oceania,Tablet,HighSchool,Advanced,Business,2024-11-27,48,11,5.6,13,9,4,1,68.2,0.869,0,64.7
700273,19,Asia,Laptop,Undergrad,Beginner,Data,2024-03-28,13,15,19.7,18,10,4,1,54.6,0.752,0,61.4
700274,27,Europe,Laptop,HighSchool,Intermediate,Design,2024-03-21,12,15,17.8,25,9,2,1,73.8,0.864,1,69.9
700275,18,Asia,Mobile,Graduate,Beginner,Design,2024-06-06,23,34,5.1,41,4,3,1,60.9,1,0,62.8
700276,33,Asia,Mobile,Graduate,Intermediate,Data,2024-10-09,41,28,15.6,42,8,3,3,85.7,0.763,0,71.4
700277,24,Europe,Mobile,Graduate,Intermediate,Programming,2024-02-21,8,16,8.5,27,3,7,2,67.6,0.903,0,76.9
700278,29,Americas,Mobile,Undergrad,Beginner,Data,2024-07-15,29,31,57.7,28,9,6,4,75.4,0.887,1,100
700279,24,Asia,Mobile,WorkingPro,Advanced,Design,2024-01-25,4,10,9.4,5,4,5,1,66.8,0.944,0,86.9
700280,16,Americas,Mobile,Undergrad,Beginner,Marketing,2024-12-24,52,17,13.9,33,13,2,1,76.1,0.865,0,80.6
700281,32,Asia,Mobile,HighSchool,Intermediate,Data,2024-09-13,37,27,6.5,37,5,3,2,62.5,0.904,0,61.9
700282,21,Asia,Laptop,WorkingPro,Beginner,Data,2024-12-14,50,11,18.5,7,5,4,4,,0.842,0,67.4
700283,24,Americas,Laptop,Undergrad,Advanced,Data,2024-08-06,32,17,13.6,25,5,1,1,63.4,0.765,0,81.7
700284,18,Africa,Mobile,Undergrad,Intermediate,Design,2024-11-03,44,23,26,17,9,4,1,43.9,,0,59.3
700285,32,Americas,Mobile,Graduate,Intermediate,Data,2024-04-12,15,15,9.6,27,6,8,3,37.2,0.744,0,64.2
700286,35,Americas,Mobile,Undergrad,Beginner,Business,2024-01-19,3,13,18.3,15,11,3,2,71.1,0.826,0,73
700287,18,Europe,Laptop,Undergrad,Beginner,Data,2024-12-01,48,8,14.3,18,7,1,2,62.2,0.649,0,47.4
700288,28,Europe,Mobile,Graduate,Beginner,Design,2024-04-13,15,42,19.8,68,5,4,0,85.8,1,1,96.6
700289,26,Africa,Mobile,Undergrad,Intermediate,Data,2024-01-09,2,11,3.5,10,12,4,1,73.7,0.879,0,68.5
700290,19,Asia,Mobile,Undergrad,Intermediate,Programming,2024-03-18,12,12,9.1,18,7,4,2,54.7,0.958,1,85.8
700291,29,Asia,Mobile,Graduate,Intermediate,Business,2024-10-23,43,11,17.7,17,7,4,0,98.8,0.843,1,92.4
700292,25,Asia,Mobile,WorkingPro,Advanced,Data,2024-11-15,46,22,12.4,41,9,1,2,68.7,0.891,1,69
700293,16,Asia,Laptop,WorkingPro,Beginner,Business,2024-07-27,30,20,27.2,27,6,6,1,85.7,0.747,1,100
700294,21,Americas,Laptop,HighSchool,Beginner,Marketing,2024-06-14,24,7,6.8,12,4,4,2,47,0.7,0,67.1
700295,23,Americas,Laptop,Graduate,Advanced,Data,2024-08-16,33,12,12.1,23,4,3,1,77.8,0.978,0,71.8
700296,30,Africa,Laptop,Undergrad,Advanced,Data,2024-12-10,50,37,12.8,16,7,5,2,,0.996,0,70
700297,22,Europe,Mobile,Undergrad,Beginner,Marketing,2024-06-23,25,18,5.8,26,6,3,0,54.9,0.825,1,60.9
700298,26,Africa,Tablet,WorkingPro,Advanced,Business,2024-05-26,21,6,15.4,4,8,6,1,81.8,0.632,0,68.9
700299,16,Asia,Mobile,Undergrad,Intermediate,Marketing,2024-06-22,25,29,4,69,6,6,1,74.9,1,1,84
700300,22,Europe,Laptop,Graduate,Intermediate,Programming,2024-02-04,5,19,19.8,41,5,4,3,77,0.852,1,92.2
700301,27,Americas,Mobile,WorkingPro,Beginner,Data,2024-04-19,16,28,34.4,36,6,3,2,70.4,0.844,1,95.2
700302,22,Americas,Mobile,Graduate,Beginner,Data,2024-01-14,2,10,3.3,7,5,7,3,69.3,0.731,0,71.3
700303,16,Europe,Mobile,WorkingPro,Beginner,Data,2024-05-28,22,30,12.6,35,6,4,1,63.7,0.861,1,75.7
700304,16,Asia,Mobile,HighSchool,Advanced,Business,2024-10-19,42,32,13.9,37,6,0,1,82,0.964,1,96.7
700305,28,Asia,Laptop,Undergrad,Intermediate,Data,2024-06-23,25,14,9.1,29,7,2,2,72.7,0.799,0,54.9
700306,26,Asia,Mobile,Undergrad,Advanced,Programming,2024-08-04,31,29,17.3,48,5,4,4,49.7,0.91,1,85.4
700307,20,Americas,Mobile,Undergrad,Intermediate,Marketing,2024-11-19,47,18,5.1,37,5,6,1,70.6,0.869,0,62.6
700308,25,Europe,Mobile,WorkingPro,Beginner,Data,2024-04-20,16,15,4.9,10,6,4,0,62.4,0.867,0,59.2
700309,30,Asia,Tablet,WorkingPro,Advanced,Data,2024-05-16,20,9,14.2,11,3,5,3,83.4,0.881,0,91.4
700310,25,Europe,Mobile,Undergrad,Intermediate,Programming,2024-05-24,21,9,9.6,22,7,6,2,58.1,,0,71.5
700311,22,Asia,Tablet,Undergrad,Advanced,Marketing,2024-12-11,50,7,12.7,0,4,5,3,71.4,1,0,71.2
700312,24,Asia,Laptop,HighSchool,Beginner,Design,2024-07-30,31,11,7.4,20,5,2,3,64,0.844,1,82.3
700313,21,Europe,Mobile,Undergrad,Advanced,Data,2024-08-08,32,10,19,0,6,2,1,72.5,0.738,0,58.5
700314,16,Americas,Mobile,Undergrad,Intermediate,Data,2024-08-30,35,11,23.5,11,6,5,2,88.5,0.691,0,73.3
700315,20,Asia,Laptop,Undergrad,Intermediate,Business,2024-01-30,5,11,24.4,29,4,4,2,69.5,0.828,0,68.4
700316,21,Americas,Laptop,Graduate,Intermediate,Programming,2024-10-24,43,11,22.3,5,8,3,0,88.2,1,1,100
700317,24,Africa,Mobile,Undergrad,Beginner,Data,2024-06-25,26,6,16.6,12,11,2,1,50.3,0.795,0,55.7
700318,29,Africa,Laptop,WorkingPro,Intermediate,Marketing,2024-09-07,36,10,,11,6,5,2,72.6,0.856,1,76.8
700319,24,Europe,Mobile,Undergrad,Intermediate,Marketing,2024-07-29,31,3,25.1,11,2,6,0,58.5,0.903,0,75.7
700320,30,Americas,Laptop,HighSchool,Beginner,Marketing,2024-05-03,18,13,18.4,4,4,4,0,48.1,0.947,0,52.7
700321,19,Americas,Laptop,Graduate,Beginner,Design,2024-02-02,5,14,35,12,7,6,2,73.4,0.586,1,89.7
700322,23,Asia,Mobile,Undergrad,Beginner,Data,2024-09-04,36,20,9.8,21,7,6,0,69,0.613,0,61.9
700323,23,Americas,Laptop,WorkingPro,Beginner,Data,2024-03-25,13,29,11.6,37,8,3,2,65.8,0.953,0,97.1
700324,23,Europe,Mobile,Graduate,Beginner,Data,2024-07-18,29,16,14.3,31,2,2,1,60.2,0.728,0,59.4
700325,33,Europe,Laptop,Graduate,Intermediate,Design,2024-08-06,32,6,24.4,4,8,7,1,61.3,0.8,0,65.1
700326,16,Americas,Mobile,Undergrad,Intermediate,Business,2024-11-29,48,22,9,28,8,2,2,61.7,0.766,0,66
700327,24,Africa,Laptop,HighSchool,Intermediate,Data,2024-12-16,51,20,6.1,35,8,5,2,65.9,0.909,0,60.7
700328,19,Asia,Laptop,HighSchool,Beginner,Marketing,2024-07-03,27,19,7.8,17,6,2,0,62.9,0.966,0,60.3
700329,25,Asia,Laptop,Undergrad,Beginner,Marketing,2024-01-24,4,9,14.8,13,5,10,1,68,0.644,0,70.1
700330,16,Americas,Mobile,Undergrad,Advanced,Business,2024-05-31,22,22,13.1,16,7,3,0,76.9,0.762,0,74.7
700331,16,Europe,Mobile,Undergrad,Beginner,Data,2024-08-17,33,24,6.8,18,9,4,0,63.7,0.891,0,60
700332,30,Asia,Laptop,HighSchool,Intermediate,Programming,2024-03-23,12,18,8.6,30,5,1,2,57.1,0.757,0,60.1
700333,25,Americas,Mobile,Undergrad,Beginner,Data,2024-04-13,15,31,17.4,30,11,3,1,77.1,0.924,1,87.1
700334,20,Asia,Laptop,WorkingPro,Intermediate,Programming,2024-03-26,13,45,13.3,28,6,5,1,66.8,0.951,1,66.4
700335,18,Asia,Laptop,Undergrad,Intermediate,Data,2024-09-24,39,11,5.9,5,5,8,2,74.5,0.73,1,91.5
700336,27,Asia,Mobile,HighSchool,Beginner,Design,2024-09-18,38,15,27.2,29,16,3,1,40.4,0.803,0,45.8
700337,27,Asia,Laptop,Undergrad,Beginner,Business,2024-02-18,7,12,15.9,21,7,6,2,79.5,0.801,1,95
700338,31,Europe,Mobile,WorkingPro,Beginner,Data,2024-03-28,13,16,13.5,16,3,1,2,59.9,0.799,0,57.9
700339,22,Americas,Laptop,Undergrad,Intermediate,Business,2024-07-24,30,10,18.9,17,5,5,2,33.5,0.567,0,54.6
700340,18,Asia,Mobile,HighSchool,Advanced,Business,2024-11-30,48,12,21.5,15,4,6,2,72.4,0.702,0,73.1
700341,17,Oceania,Laptop,Graduate,Advanced,Programming,2024-03-04,10,20,22.3,31,8,4,1,62.5,0.709,0,68.1
700342,20,Americas,Mobile,Undergrad,Intermediate,Programming,2024-10-06,40,5,12.2,21,10,0,0,82.5,0.584,0,58.7
700343,25,Asia,Mobile,Undergrad,Beginner,Data,2024-05-31,22,9,32.6,30,4,6,0,67.9,0.672,0,75.6
700344,18,Asia,Laptop,Undergrad,Beginner,Programming,2024-01-03,1,8,10.5,15,4,1,1,53.9,0.953,0,66.2
700345,21,Africa,Laptop,Undergrad,Intermediate,Business,2024-06-09,23,11,27.6,18,6,4,1,49,0.757,0,74.4
700346,19,Americas,Mobile,WorkingPro,Beginner,Business,2024-11-28,48,10,26.3,21,7,4,3,50,0.754,0,70.6
700347,36,Asia,Mobile,Undergrad,Beginner,Programming,2024-10-10,41,19,46.5,32,7,3,0,49.7,0.884,1,78.5
700348,22,Asia,Mobile,Graduate,Intermediate,Marketing,2024-01-12,2,21,11.2,24,9,5,2,61.3,0.777,0,74.1
700349,27,Africa,Tablet,Undergrad,Beginner,Programming,2024-12-17,51,13,8.6,18,8,3,1,50,0.948,1,81.9
700350,38,Asia,Mobile,WorkingPro,Beginner,Business,2024-07-14,28,11,5.5,16,4,3,2,84,0.482,1,78.7
700351,35,Europe,Mobile,HighSchool,Intermediate,Data,2024-04-14,15,21,13.1,2,6,4,1,68.7,1,1,87
700352,34,Europe,Mobile,WorkingPro,Beginner,Marketing,2024-10-02,40,18,12.2,19,3,5,2,44,0.696,0,41.3
700353,16,Europe,Mobile,Undergrad,Intermediate,Data,2024-02-21,8,18,18.5,24,8,1,3,52.3,0.767,0,60.8
700354,23,Europe,Mobile,WorkingPro,Intermediate,Data,2024-11-11,46,9,6.3,22,6,3,1,60.7,0.726,0,49.8
700355,28,Asia,Laptop,HighSchool,Intermediate,Design,2024-08-27,35,41,54.7,47,8,5,1,97.7,0.975,1,100
700356,26,Europe,Laptop,Undergrad,Intermediate,Marketing,2024-12-09,50,24,14,17,4,4,2,78.8,0.715,0,58.8
700357,35,Africa,Laptop,HighSchool,Advanced,Marketing,2024-06-13,24,8,20,11,7,3,1,66.6,0.967,0,82.2
700358,22,Americas,Laptop,Graduate,Advanced,Data,2024-09-07,36,37,2.7,58,7,4,3,62.9,1,0,73.3
700359,34,Asia,Mobile,Undergrad,Beginner,Data,2024-12-07,49,12,33.4,15,3,7,1,72.4,1,0,79.3
700360,16,Europe,Laptop,HighSchool,Intermediate,Business,2024-11-17,46,12,14.4,14,10,1,4,80,0.939,1,76.1
700361,29,Asia,Laptop,Undergrad,Advanced,Data,2024-12-17,51,29,18.1,34,10,8,1,71.6,0.722,0,75.7
700362,27,Asia,Mobile,Graduate,Beginner,Marketing,2024-08-01,31,8,14.1,26,2,5,1,66.8,,0,77.3
700363,21,Asia,Mobile,WorkingPro,Advanced,Data,2024-02-16,7,58,19.9,102,12,4,1,50.1,0.899,0,68
700364,16,Asia,Mobile,Undergrad,Intermediate,Programming,2024-03-09,10,16,15.9,24,8,5,5,47.7,0.858,0,72.2
700365,28,Europe,Laptop,HighSchool,Advanced,Design,2024-05-29,22,32,15.4,48,13,4,1,73.7,0.845,0,75
700366,35,Africa,Mobile,Undergrad,Intermediate,Programming,2024-02-22,8,20,7.9,14,10,1,1,50.4,,0,61.9
700367,26,Asia,Laptop,HighSchool,Intermediate,Programming,2024-10-27,43,19,33.5,20,3,3,1,59.6,0.736,0,71.5
700368,20,Americas,Laptop,WorkingPro,Advanced,Data,2024-07-12,28,28,7.1,57,7,3,2,45.6,0.887,0,51.8
700369,35,Asia,Mobile,HighSchool,Beginner,Marketing,2024-04-04,14,13,9.4,27,13,1,6,70.3,0.971,0,70
700370,19,Asia,Laptop,Undergrad,Intermediate,Data,2024-07-24,30,31,27.3,22,9,6,3,41.7,0.757,1,76.2
700371,27,Asia,Mobile,HighSchool,Beginner,Business,2024-09-26,39,13,14.8,22,6,4,1,82.3,0.747,0,69.7
700372,27,Africa,Laptop,Undergrad,Intermediate,Business,2024-12-03,49,19,29.5,31,5,5,1,75.4,0.773,0,85.8
700373,31,Europe,Mobile,HighSchool,Advanced,Business,2024-05-12,19,13,39.7,26,5,2,1,54.5,0.785,0,67.1
700374,20,Asia,Laptop,Graduate,Advanced,Data,2024-06-20,25,30,10.5,63,9,5,0,55.2,0.801,0,59.5
700375,21,Asia,Laptop,Graduate,Beginner,Programming,2024-02-06,6,7,22.7,0,6,5,0,94.6,0.98,1,100
700376,16,Asia,Laptop,HighSchool,Beginner,Data,2024-10-23,43,27,14.9,31,9,4,2,76.6,0.912,0,65.4
700377,24,Asia,Mobile,Graduate,Beginner,Business,2024-06-20,25,12,16.9,8,10,6,0,64.6,1,0,79.9
700378,16,Europe,Laptop,WorkingPro,Beginner,Programming,2024-03-24,12,30,15.6,22,6,3,1,59,0.904,0,59.9
700379,18,Asia,Laptop,WorkingPro,Intermediate,Design,2024-04-01,14,12,7.5,24,5,5,0,51.3,0.761,0,63.3
700380,35,Asia,Laptop,WorkingPro,Intermediate,Business,2024-12-30,1,20,4,21,13,2,1,58.4,1,1,65.1
700381,30,Americas,Mobile,Undergrad,Advanced,Data,2024-01-06,1,8,22.4,17,5,3,1,67.3,0.744,0,78.3
700382,27,Americas,Mobile,Undergrad,Beginner,Data,2024-10-04,40,11,50,26,7,5,2,90.6,0.845,1,98.2
700383,33,Europe,Mobile,Undergrad,Intermediate,Programming,2024-10-02,40,18,13.3,20,8,5,1,62.4,0.882,0,74.2
700384,31,Asia,Mobile,Undergrad,Intermediate,Marketing,2024-08-26,35,22,16.8,17,6,6,0,71.5,0.968,0,71.1
700385,26,Americas,Laptop,Undergrad,Intermediate,Marketing,2024-03-14,11,16,13.8,16,10,3,1,56.8,0.597,0,62
700386,27,Asia,Mobile,Undergrad,Intermediate,Programming,2024-12-27,52,33,24.9,47,7,5,3,89.9,1,1,100
700387,28,Asia,Mobile,Undergrad,Intermediate,Data,2024-12-23,52,23,6.3,21,4,6,3,81.5,0.98,0,62.4
700388,22,Africa,Mobile,HighSchool,Advanced,Data,2024-03-05,10,34,26.8,21,8,6,0,85.9,0.933,0,85.4
700389,25,Africa,Mobile,Undergrad,Intermediate,Data,2024-05-22,21,19,23.6,22,7,5,5,56.8,0.919,1,85.9
700390,30,Europe,Mobile,Undergrad,Beginner,Data,2024-07-21,29,14,26.1,16,7,4,2,81.3,1,1,97.7
700391,28,Americas,Laptop,Graduate,Beginner,Data,2024-05-03,18,13,2.6,11,11,2,0,69.6,0.412,0,45.8
700392,21,Europe,Laptop,HighSchool,Intermediate,Data,2024-11-02,44,13,16.9,10,7,4,3,85.7,0.938,1,92.5
700393,19,Americas,Laptop,Undergrad,Beginner,Business,2024-05-29,22,10,30.7,13,10,2,3,75.2,0.762,0,67.3
700394,18,Africa,Laptop,Undergrad,Intermediate,Business,2024-04-06,14,14,22.8,19,5,3,1,30.7,0.727,0,57.4
700395,23,Oceania,Mobile,Undergrad,Advanced,Design,2024-05-08,19,4,27.4,15,6,5,2,93.5,0.791,0,87.8
700396,31,Asia,Laptop,Graduate,Beginner,Business,2024-11-02,44,29,24.9,48,8,7,1,53.1,0.864,0,74.4
700397,23,Americas,Laptop,Graduate,Beginner,Marketing,2024-09-29,39,52,14.2,78,13,4,0,68.4,1,0,65.2
700398,34,Asia,Mobile,Undergrad,Intermediate,Programming,2024-01-15,3,9,7.3,22,7,1,3,80.2,0.856,0,64.9
700399,26,Americas,Laptop,Undergrad,Intermediate,Design,2024-02-02,5,24,6.8,0,5,2,0,53.3,0.615,0,49.6
700400,35,Asia,Mobile,HighSchool,Advanced,Data,2024-06-11,24,23,11.2,27,8,4,3,37.7,0.917,0,59.7
700401,25,Asia,Laptop,Undergrad,Beginner,Data,2024-11-21,47,20,18.1,34,9,4,1,64.5,0.921,1,89.7
700402,17,Asia,Mobile,Graduate,Advanced,Data,2024-12-07,49,25,26.9,35,8,7,0,68.2,0.86,0,70
700403,17,Americas,Mobile,HighSchool,Intermediate,Business,2024-10-03,40,30,27.7,47,10,4,2,64.1,0.615,0,64.8
700404,27,Americas,Tablet,HighSchool,Beginner,Design,2024-02-11,6,25,21.3,10,8,6,2,63.8,0.82,0,75.1
700405,20,Asia,Laptop,Undergrad,Intermediate,Data,2024-03-04,10,13,18.1,24,11,4,1,54.7,0.891,0,65.1
700406,27,Americas,Laptop,Undergrad,Beginner,Business,2024-11-06,45,11,31.1,21,4,7,2,63.1,0.712,0,79.3
700407,27,Europe,Mobile,Graduate,Advanced,Design,2024-04-16,16,30,15.4,61,8,3,2,68.2,1,0,80
700408,26,Americas,Mobile,Undergrad,Beginner,Business,2024-11-12,46,10,7.6,10,4,1,4,59.2,0.884,0,63.8
700409,19,Asia,Laptop,HighSchool,Beginner,Design,2024-06-13,24,12,25.8,9,8,7,3,65.9,0.905,0,81.6
700410,20,Americas,Mobile,WorkingPro,Beginner,Data,2024-07-13,28,7,32.6,9,5,6,0,76.9,0.864,1,96.8
700411,26,Americas,Laptop,Undergrad,Intermediate,Marketing,2024-03-16,11,19,14.3,17,4,3,1,58.3,0.682,0,56.4
700412,26,Europe,Mobile,Undergrad,Beginner,Programming,2024-11-05,45,22,26.6,33,7,3,0,74.4,0.813,0,77
700413,30,Europe,Mobile,WorkingPro,Advanced,Business,2024-09-13,37,18,19.1,38,7,2,2,100,0.833,0,71.9
700414,24,Africa,Mobile,Undergrad,Intermediate,Marketing,2024-09-03,36,19,13,21,4,5,3,62.4,0.727,0,68.8
700415,30,Americas,Mobile,Graduate,Advanced,Data,2024-10-09,41,16,18.8,21,6,4,2,96.3,0.903,1,95.3
700416,31,Asia,Mobile,Undergrad,Intermediate,Marketing,2024-04-10,15,94,35.2,135,16,10,2,78.2,1,1,100
700417,16,Asia,Mobile,Undergrad,Intermediate,Business,2024-03-04,10,6,15.7,14,7,1,1,79.1,0.916,1,76.7
700418,22,Asia,Mobile,WorkingPro,Intermediate,Data,2024-09-21,38,17,22.5,15,10,5,1,100,0.893,1,100
700419,28,Americas,Laptop,HighSchool,Advanced,Marketing,2024-04-23,17,30,31.9,33,6,4,0,90.6,0.914,1,85.9
700420,34,Africa,Tablet,Undergrad,Intermediate,Business,2024-11-15,46,17,6.5,15,10,5,1,70.5,0.882,0,61.1
700421,26,Asia,Mobile,Undergrad,Intermediate,Programming,2024-02-20,8,14,25.2,25,7,5,3,65.1,0.796,0,76.6
700422,24,Africa,Mobile,Undergrad,Advanced,Design,2024-12-22,51,20,11.6,54,8,3,1,95.8,0.981,1,100
700423,30,Europe,Mobile,HighSchool,Beginner,Business,2024-08-18,33,20,22.2,15,4,4,0,61.3,0.876,0,65.6
700424,26,Europe,Mobile,Undergrad,Intermediate,Programming,2024-11-07,45,19,33.8,24,7,5,1,81.1,0.983,0,74
700425,25,Asia,Mobile,Undergrad,Intermediate,Data,2024-07-26,30,35,22,55,8,4,2,50,0.898,0,68.3
